episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
1645,200,-23.255151,-0.11627575500000001,2.42114111661911,0.05,329000
1646,200,-27.48844,-0.13744220000000001,2.5271151185035707,0.05,329200
1647,200,-16.192506,-0.08096253,2.5103697323799135,0.05,329400
1648,200,-34.12368,-0.1706184,2.5324950671195983,0.05,329600
1649,200,-22.474388,-0.11237194,2.4054341173171996,0.05,329800
1650,200,13.7679,0.0688395,2.390664575099945,0.05,330000
1651,200,14.251593,0.07125796499999999,2.747512786388397,0.05,330200
1652,200,-0.549092,-0.00274546,2.4635024881362915,0.05,330400
1653,200,-0.99517,-0.00497585,2.376578812599182,0.05,330600
1654,200,45.453116,0.22726558,2.4285016775131227,0.05,330800
1655,200,-22.099914,-0.11049956999999999,2.2893790197372437,0.05,331000
1656,200,9.352813,0.046764064999999994,2.577658395767212,0.05,331200
1657,200,30.468894,0.15234446999999998,2.5055357956886293,0.05,331400
1658,200,-25.690639,-0.128453195,2.367713370323181,0.05,331600
1659,200,42.55331,0.21276655000000003,2.1357217907905577,0.05,331800
1660,200,-2.198238,-0.01099119,2.224670023918152,0.05,332000
1661,200,-14.458368,-0.07229184,2.5194089365005494,0.05,332200
1662,200,-24.238918,-0.12119459,2.3338565921783445,0.05,332400
1663,200,-27.26842,-0.1363421,2.290666742324829,0.05,332600
1664,200,-9.567162,-0.04783581,2.309569935798645,0.05,332800
1665,200,-27.664004,-0.13832002,2.226782352924347,0.05,333000
1666,200,-55.780389,-0.278901945,2.4328119921684266,0.05,333200
1667,200,-23.502059,-0.117510295,2.411681034564972,0.05,333400
1668,200,-24.281196,-0.12140598000000001,2.276925678253174,0.05,333600
1669,200,20.625754,0.10312877000000001,2.316622655391693,0.05,333800
1670,200,26.802604,0.13401301999999998,2.2492782616615297,0.05,334000
1671,200,-45.603481,-0.228017405,2.4798794412612915,0.05,334200
1672,200,-13.0419,-0.0652095,2.284199230670929,0.05,334400
1673,200,41.988089,0.209940445,2.3865223145484924,0.05,334600
1674,200,18.658708,0.09329354000000001,2.234461102485657,0.05,334800
1675,200,-25.326988,-0.12663494,2.2080594158172606,0.05,335000
1676,200,-57.520506,-0.28760252999999997,2.375241713523865,0.05,335200
1677,200,-50.302637,-0.251513185,2.263534007072449,0.05,335400
1678,200,-45.811626,-0.22905812999999997,2.2370121812820436,0.05,335600
1679,200,12.60344,0.06301720000000001,2.228130145072937,0.05,335800
1680,200,127.485627,0.637428135,2.0709991812705995,0.05,336000
1681,200,-17.498149,-0.08749074500000001,2.33603049993515,0.05,336200
1682,200,85.433462,0.42716731,2.213999259471893,0.05,336400
1683,200,-3.034229,-0.015171144999999999,2.164452986717224,0.05,336600
1684,200,42.783414,0.21391707000000001,2.1300134468078613,0.05,336800
1685,200,-55.718161,-0.278590805,2.150098783969879,0.05,337000
1686,200,-25.092869,-0.125464345,2.27725861787796,0.05,337200
1687,200,-46.069206,-0.23034603,2.205326280593872,0.05,337400
1688,200,-33.668224,-0.16834112,2.23558039188385,0.05,337600
1689,200,-59.185854,-0.29592927,2.0581463956832886,0.05,337800
1690,200,-60.027794,-0.30013897,2.0655821895599367,0.05,338000
1691,200,-46.015387,-0.23007693499999998,2.3332676672935486,0.05,338200
1692,200,-40.952872,-0.20476436,2.2032539510726927,0.05,338400
1693,200,-57.66802,-0.2883401,2.1607435607910155,0.05,338600
1694,200,-56.995748,-0.28497874,2.064772548675537,0.05,338800
1695,200,-37.182495,-0.18591247500000002,2.2393187069892884,0.05,339000
1696,200,-58.467939,-0.292339695,2.3392428183555602,0.05,339200
1697,200,41.778292,0.20889146,2.1419282150268555,0.05,339400
1698,200,-62.812934,-0.31406467,2.150188708305359,0.05,339600
1699,200,-63.981383,-0.319906915,2.0781367230415344,0.05,339800
1700,200,-56.829824,-0.28414912000000003,2.0931047201156616,0.05,340000
1701,200,-50.527737,-0.25263868500000003,2.410599982738495,0.05,340200
1702,200,-57.789772,-0.28894886,2.026933968067169,0.05,340400
1703,200,-65.014445,-0.325072225,2.221493866443634,0.05,340600
1704,200,-62.00235,-0.31001175,2.134968936443329,0.05,340800
1705,200,-60.657471,-0.303287355,1.9992419505119323,0.05,341000
1706,200,-68.201988,-0.34100994,2.243257122039795,0.05,341200
1707,200,-63.915304,-0.31957652,2.154093999862671,0.05,341400
1708,200,-60.280114,-0.30140057,2.051155323982239,0.05,341600
1709,200,-61.515293,-0.307576465,2.136396412849426,0.05,341800
1710,200,-65.200788,-0.32600394,1.9810455083847045,0.05,342000
1711,200,-65.803086,-0.32901542999999994,2.3218765830993653,0.05,342200
1712,200,-64.126789,-0.32063394500000003,2.1491192770004273,0.05,342400
1713,200,-67.708863,-0.338544315,2.0946781754493715,0.05,342600
1714,200,-66.173039,-0.330865195,2.000485904216766,0.05,342800
1715,200,-143.712335,-0.718561675,1.993262689113617,0.05,343000
1716,200,-84.894438,-0.42447218999999997,2.444529318809509,0.05,343200
1717,200,-111.202295,-0.556011475,2.1726541209220884,0.05,343400
1718,200,-65.537942,-0.32768971,2.0673968243598937,0.05,343600
1719,200,-75.391897,-0.376959485,2.0166030311584473,0.05,343800
1720,200,-70.962785,-0.354813925,2.0748103570938112,0.05,344000
1721,200,-75.926521,-0.37963260499999996,2.5486468720436095,0.05,344200
1722,200,-76.684006,-0.38342002999999997,2.163966672420502,0.05,344400
1723,200,-124.273247,-0.621366235,2.1053205871582032,0.05,344600
1724,200,-62.659228,-0.31329614,2.0105674386024477,0.05,344800
1725,200,-70.908196,-0.35454098,1.9841950964927673,0.05,345000
1726,200,-98.418609,-0.492093045,2.5913011503219603,0.05,345200
1727,200,-74.774872,-0.37387436,2.1431601214408875,0.05,345400
1728,200,-96.027518,-0.48013759,2.1432816863059996,0.05,345600
1729,200,-90.473508,-0.45236753999999996,2.13007554769516,0.05,345800
1730,200,-71.737813,-0.35868906500000003,2.0715801548957824,0.05,346000
1731,200,-77.167089,-0.385835445,2.472679648399353,0.05,346200
1732,200,-71.155086,-0.35577543,2.1001788926124574,0.05,346400
1733,200,-67.93553,-0.33967765,1.9367960858345032,0.05,346600
1734,200,-76.897811,-0.384489055,1.9138314890861512,0.05,346800
1735,200,-73.171679,-0.365858395,1.8856555199623108,0.05,347000
1736,200,-77.100217,-0.385501085,2.541246860027313,0.05,347200
1737,200,-65.072674,-0.32536337000000004,2.041230583190918,0.05,347400
1738,200,-70.200037,-0.35100018499999996,2.0407947802543642,0.05,347600
1739,200,-36.874785,-0.18437392500000002,1.9998183917999268,0.05,347800
1740,200,-33.061722,-0.16530861000000002,1.9752118706703186,0.05,348000
1741,200,-102.889979,-0.5144498949999999,2.393280522823334,0.05,348200
1742,200,-44.932159,-0.224660795,1.9740866804122925,0.05,348400
1743,200,-34.097497,-0.170487485,1.9419309449195863,0.05,348600
1744,200,-29.973524,-0.14986762,1.9599995231628418,0.05,348800
1745,200,-41.309977,-0.20654988500000002,1.9474269914627076,0.05,349000
1746,200,-88.95156,-0.4447578,2.3483343505859375,0.05,349200
1747,200,-96.252049,-0.481260245,2.1786780405044555,0.05,349400
1748,200,-42.383981,-0.211919905,2.184345443248749,0.05,349600
1749,200,-129.372501,-0.646862505,2.075209596157074,0.05,349800
1750,200,-127.228188,-0.63614094,2.018363633155823,0.05,350000
1751,200,-93.811466,-0.46905733,2.4948962259292604,0.05,350200
1752,200,-120.319738,-0.60159869,2.1542445755004884,0.05,350400
1753,200,-135.547182,-0.67773591,2.1884184288978576,0.05,350600
1754,200,-134.993905,-0.6749695250000001,2.114499125480652,0.05,350800
1755,200,-99.515832,-0.49757916,2.2188250255584716,0.05,351000
1756,200,-96.727896,-0.48363948,2.427396306991577,0.05,351200
1757,200,-124.042916,-0.6202145800000001,2.3578571557998655,0.05,351400
1758,200,-111.109525,-0.555547625,2.1900755620002745,0.05,351600
1759,200,-120.291948,-0.60145974,2.1914076924324037,0.05,351800
1760,200,-34.165554,-0.17082777,2.215256726741791,0.05,352000
1761,200,-112.989708,-0.5649485399999999,2.449138355255127,0.05,352200
1762,200,-34.120642,-0.17060320999999998,2.2843721389770506,0.05,352400
1763,200,-137.934862,-0.68967431,2.302799620628357,0.05,352600
1764,200,-132.934131,-0.664670655,2.244072904586792,0.05,352800
1765,200,-34.121442,-0.17060721,2.2926263189315796,0.05,353000
1766,200,-33.469408,-0.16734704,2.496414692401886,0.05,353200
1767,200,-141.655726,-0.7082786299999999,2.3884352016448975,0.05,353400
1768,200,-134.960356,-0.6748017799999999,2.2325963306427004,0.05,353600
1769,200,-33.649924,-0.16824962,2.204827461242676,0.05,353800
1770,200,-47.644345,-0.238221725,2.2163044810295105,0.05,354000
1771,200,-135.374692,-0.67687346,2.4841467332839966,0.05,354200
1772,200,-110.432417,-0.552162085,2.273690812587738,0.05,354400
1773,200,-133.802164,-0.66901082,2.2837437105178835,0.05,354600
1774,200,-40.471718,-0.20235859,2.253314712047577,0.05,354800
1775,200,-96.198747,-0.480993735,2.305797474384308,0.05,355000
1776,200,-90.983605,-0.454918025,2.4590392899513245,0.05,355200
1777,200,-13.344304,-0.06672151999999999,2.375153658390045,0.05,355400
1778,200,-97.728648,-0.48864324000000003,2.274013752937317,0.05,355600
1779,200,-87.043097,-0.435215485,2.264452946186066,0.05,355800
1780,200,-88.83928,-0.4441964,2.184988625049591,0.05,356000
1781,200,-60.689763,-0.303448815,2.4681740522384645,0.05,356200
1782,200,-53.379117,-0.266895585,2.223655023574829,0.05,356400
1783,200,-96.214627,-0.481073135,2.2063677430152895,0.05,356600
1784,200,-78.413556,-0.39206778,2.1300854444503785,0.05,356800
1785,200,40.775409,0.203877045,2.2246370410919187,0.05,357000
1786,200,-97.010362,-0.48505181,2.4456793785095217,0.05,357200
1787,200,-105.092952,-0.52546476,2.2931016993522646,0.05,357400
1788,200,-101.61503,-0.50807515,2.3092871642112733,0.05,357600
1789,200,-94.567337,-0.472836685,2.078093931674957,0.05,357800
1790,200,-96.34792,-0.4817396,2.1035234236717226,0.05,358000
1791,200,-68.636123,-0.34318061499999997,2.358966200351715,0.05,358200
1792,200,-80.802129,-0.40401064499999995,2.1525001168251037,0.05,358400
1793,200,-100.518505,-0.5025925250000001,2.089178192615509,0.05,358600
1794,200,-103.374008,-0.51687004,2.165347683429718,0.05,358800
1795,200,-89.81835,-0.44909174999999996,1.9706777358055114,0.05,359000
1796,200,-93.086709,-0.465433545,2.1972234201431275,0.05,359200
1797,200,-91.461955,-0.45730977500000003,2.1029611945152284,0.05,359400
1798,200,-94.208244,-0.47104122,2.0871674466133117,0.05,359600
1799,200,-90.313297,-0.451566485,2.080599858760834,0.05,359800
1800,200,-93.285076,-0.46642538,1.9139777541160583,0.05,360000
1801,200,-96.799494,-0.48399747,2.228140165805817,0.05,360200
1802,200,-85.219888,-0.42609944,1.9926847577095033,0.05,360400
1803,200,-88.229452,-0.44114726,1.99653391122818,0.05,360600
1804,200,-82.709027,-0.413545135,1.9904118275642395,0.05,360800
1805,200,-96.075506,-0.48037753,1.964876263141632,0.05,361000
1806,200,-92.652473,-0.463262365,2.137704842090607,0.05,361200
1807,200,-95.533959,-0.47766979499999995,1.9341196084022523,0.05,361400
1808,200,-97.550015,-0.487750075,1.8580222916603089,0.05,361600
1809,200,-93.624124,-0.46812062,1.875216555595398,0.05,361800
1810,200,-94.457918,-0.47228959000000004,1.7997487473487854,0.05,362000
1811,200,-72.524042,-0.36262021,2.172040066719055,0.05,362200
1812,200,-90.355539,-0.451777695,1.9637436580657959,0.05,362400
1813,200,-72.833644,-0.36416822000000004,1.9203100848197936,0.05,362600
1814,200,-76.234472,-0.38117236,1.748727297782898,0.05,362800
1815,200,-83.565727,-0.417828635,1.786647893190384,0.05,363000
1816,200,-81.106634,-0.40553317,2.0796661520004274,0.05,363200
1817,200,-83.702216,-0.41851108000000004,1.7338481259346008,0.05,363400
1818,200,-80.421275,-0.40210637499999996,1.7774461126327514,0.05,363600
1819,200,-75.896408,-0.37948203999999996,1.7891964077949525,0.05,363800
1820,200,-86.658202,-0.43329101000000003,1.715521376132965,0.05,364000
1821,200,-70.22164,-0.3511082,2.1397463607788088,0.05,364200
1822,200,-72.448164,-0.36224082,1.7686977934837342,0.05,364400
1823,200,-69.345936,-0.34672968,1.781884059906006,0.05,364600
1824,200,-75.099919,-0.375499595,1.6312813293933868,0.05,364800
1825,200,-66.855369,-0.334276845,1.567313859462738,0.05,365000
1826,200,-67.395885,-0.33697942500000005,2.080864007472992,0.05,365200
1827,200,15.082679,0.07541339500000001,1.5861385071277618,0.05,365400
1828,200,6.84366,0.0342183,1.6668878269195557,0.05,365600
1829,200,140.360576,0.70180288,1.6912090611457824,0.05,365800
1830,200,13.295771,0.066478855,1.7013650512695313,0.05,366000
1831,200,-45.731337,-0.22865668500000003,1.952187192440033,0.05,366200
1832,200,111.640353,0.5582017650000001,1.8088690841197967,0.05,366400
1833,200,55.00756,0.2750378,1.7503546929359437,0.05,366600
1834,200,241.576252,1.20788126,1.7593281269073486,0.05,366800
1835,200,-83.487414,-0.41743707,1.8162575614452363,0.05,367000
1836,200,-17.367616,-0.08683808000000001,1.9433102416992187,0.05,367200
1837,200,18.516931,0.092584655,1.7258991622924804,0.05,367400
1838,200,-82.36512,-0.4118256,1.7982384729385377,0.05,367600
1839,200,-66.644331,-0.33322165499999995,1.7581981205940247,0.05,367800
1840,200,-78.104564,-0.39052282,1.7238360810279847,0.05,368000
1841,200,-14.581447,-0.072907235,2.0890060687065124,0.05,368200
1842,200,-67.971528,-0.33985764,2.0120236587524416,0.05,368400
1843,200,11.947193,0.059735965,1.8346101689338683,0.05,368600
1844,200,-125.845464,-0.62922732,1.8677927470207214,0.05,368800
1845,200,9.996776,0.04998388,1.9326519227027894,0.05,369000
1846,200,12.885322,0.06442661,2.07502934217453,0.05,369200
1847,200,-114.664682,-0.57332341,1.932962236404419,0.05,369400
1848,200,-113.276909,-0.566384545,1.912241575717926,0.05,369600
1849,200,-132.364451,-0.661822255,1.861294581890106,0.05,369800
1850,200,-88.706237,-0.443531185,1.7570627951622009,0.05,370000
1851,200,-125.869512,-0.62934756,2.1562991404533385,0.05,370200
1852,200,-88.575048,-0.44287524,1.9723705792427062,0.05,370400
1853,200,-69.602102,-0.34801051,2.0196166038513184,0.05,370600
1854,200,-85.437576,-0.42718788,1.8343172216415404,0.05,370800
1855,200,-90.199334,-0.45099667,1.9233785080909729,0.05,371000
1856,200,-132.318265,-0.661591325,2.206391763687134,0.05,371200
1857,200,-133.669882,-0.66834941,2.02935054063797,0.05,371400
1858,200,-130.405273,-0.652026365,2.017919433116913,0.05,371600
1859,200,-127.751628,-0.63875814,2.016383697986603,0.05,371800
1860,200,-139.094427,-0.6954721349999999,1.827286512851715,0.05,372000
1861,200,-61.426508,-0.30713254,2.0560430026054384,0.05,372200
1862,200,-126.351006,-0.63175503,1.8494550848007203,0.05,372400
1863,200,-70.917114,-0.35458557,1.9216477012634277,0.05,372600
1864,200,-81.208643,-0.40604321499999996,1.8346347165107728,0.05,372800
1865,200,-62.157648,-0.31078824,1.838353066444397,0.05,373000
1866,200,-62.754806,-0.31377403000000004,1.8844551396369935,0.05,373200
1867,200,-70.469819,-0.352349095,1.901309461593628,0.05,373400
1868,200,-80.514477,-0.402572385,1.8533386301994323,0.05,373600
1869,200,62.980497,0.314902485,1.8809707379341125,0.05,373800
1870,200,114.83118,0.5741559,1.8331561946868897,0.05,374000
1871,200,-63.380179,-0.316900895,1.9856425523757935,0.05,374200
1872,200,-78.024169,-0.390120845,1.8191211581230164,0.05,374400
1873,200,-69.718205,-0.348591025,1.8207759499549865,0.05,374600
1874,200,-67.921982,-0.33960991,1.7801167750358582,0.05,374800
1875,200,-76.102509,-0.380512545,1.7205217385292053,0.05,375000
1876,200,-84.192696,-0.42096348,1.8785459280014039,0.05,375200
1877,200,-59.966115,-0.299830575,1.71483163356781,0.05,375400
1878,200,-73.257859,-0.36628929499999996,1.6969845151901246,0.05,375600
1879,200,-71.288556,-0.35644278,1.6764415431022643,0.05,375800
1880,200,-86.170366,-0.43085183,1.6905280900001527,0.05,376000
1881,200,-87.121379,-0.43560689500000005,1.7089021492004395,0.05,376200
1882,200,-78.458995,-0.392294975,1.5908383631706238,0.05,376400
1883,200,-86.176079,-0.430880395,1.6396428322792054,0.05,376600
1884,200,-75.993224,-0.37996611999999996,1.554004992246628,0.05,376800
1885,200,-23.650462,-0.11825231,1.4923101627826691,0.05,377000
1886,200,-68.330572,-0.34165286,1.7030239081382752,0.05,377200
1887,200,-73.615696,-0.36807848,1.527207341194153,0.05,377400
1888,200,-62.106612,-0.31053305999999997,1.4978273868560792,0.05,377600
1889,200,-68.289125,-0.341445625,1.4940441870689392,0.05,377800
1890,200,-69.930181,-0.349650905,1.478889228105545,0.05,378000
1891,200,-83.04074,-0.4152037,1.5053060865402221,0.05,378200
1892,200,28.1163,0.1405815,1.4134246981143952,0.05,378400
1893,200,-71.786398,-0.35893199000000003,1.444671152830124,0.05,378600
1894,200,179.666919,0.898334595,1.4214653384685516,0.05,378800
1895,200,-77.714486,-0.38857242999999997,1.420107491016388,0.05,379000
1896,200,-93.170609,-0.465853045,1.5026140332221984,0.05,379200
1897,200,-72.71656,-0.3635828,1.4182835149765014,0.05,379400
1898,200,-63.882278,-0.31941139,1.415808868408203,0.05,379600
1899,200,-68.10632,-0.3405316,1.3132644557952882,0.05,379800
1900,200,-61.473495,-0.307367475,1.2602659130096436,0.05,380000
1901,200,-89.717829,-0.44858914499999997,1.5137657713890076,0.05,380200
1902,200,-66.029046,-0.33014522999999996,1.3605416071414949,0.05,380400
1903,200,-69.392686,-0.34696342999999996,1.3000924384593964,0.05,380600
1904,200,-66.112738,-0.33056368999999997,1.24680415391922,0.05,380800
1905,200,-81.582262,-0.40791131,1.283714735507965,0.05,381000
1906,200,-95.615239,-0.47807619500000004,1.5106000351905822,0.05,381200
1907,200,-76.849198,-0.38424599,1.3005348587036132,0.05,381400
1908,200,-77.881425,-0.38940712499999997,1.3035468769073486,0.05,381600
1909,200,-90.920814,-0.45460406999999997,1.3785104370117187,0.05,381800
1910,200,-78.497202,-0.39248601,1.2694531881809235,0.05,382000
1911,200,-74.85112,-0.37425559999999997,1.442095057964325,0.05,382200
1912,200,-72.371938,-0.36185969,1.3016241335868834,0.05,382400
1913,200,-65.803829,-0.32901914499999996,1.3635889935493468,0.05,382600
1914,200,-72.712975,-0.363564875,1.206403192281723,0.05,382800
1915,200,-77.313865,-0.386569325,1.2589715731143951,0.05,383000
1916,200,-73.847321,-0.369236605,1.4200714075565337,0.05,383200
1917,200,-76.702521,-0.383512605,1.3464658451080322,0.05,383400
1918,200,-63.17181,-0.31585905000000003,1.345277578830719,0.05,383600
1919,200,-74.321927,-0.371609635,1.2943756484985351,0.05,383800
1920,200,-70.869957,-0.354349785,1.278440408706665,0.05,384000
1921,200,-66.343316,-0.33171658,1.5044990158081055,0.05,384200
1922,200,-75.317717,-0.37658858500000003,1.3445534372329713,0.05,384400
1923,200,-74.955643,-0.37477821499999997,1.2770916497707367,0.05,384600
1924,200,-67.115841,-0.335579205,1.1865918052196502,0.05,384800
1925,200,-66.46741,-0.33233705,1.2495427680015565,0.05,385000
1926,200,-62.645926,-0.31322963000000004,1.4819065916538239,0.05,385200
1927,200,-52.994875,-0.264974375,1.3012377655506133,0.05,385400
1928,200,-56.741768,-0.28370884,1.3133069586753845,0.05,385600
1929,200,-63.320939,-0.316604695,1.1857182562351227,0.05,385800
1930,200,-59.247621,-0.29623810500000003,1.2652850568294525,0.05,386000
1931,200,-60.913367,-0.304566835,1.4537332940101624,0.05,386200
1932,200,-70.118756,-0.35059378,1.4010710656642913,0.05,386400
1933,200,-60.989101,-0.304945505,1.3687418472766877,0.05,386600
1934,200,-64.398021,-0.321990105,1.3674609863758087,0.05,386800
1935,200,-64.610184,-0.32305092,1.2592894506454468,0.05,387000
1936,200,-66.582778,-0.33291389000000005,1.454662218093872,0.05,387200
1937,200,-72.725164,-0.36362582000000004,1.348327831029892,0.05,387400
1938,200,-34.545479,-0.172727395,1.3177675461769105,0.05,387600
1939,200,-72.963723,-0.364818615,1.2384978210926056,0.05,387800
1940,200,-69.221862,-0.34610931,1.3300003111362457,0.05,388000
1941,200,-62.358944,-0.31179472,1.5251295840740204,0.05,388200
1942,200,-79.884924,-0.39942462,1.3117829263210297,0.05,388400
1943,200,9.040105,0.045200525000000005,1.307211241722107,0.05,388600
1944,200,-36.814394,-0.18407197,1.3089074289798737,0.05,388800
1945,200,7.383019,0.036915095,1.293952429294586,0.05,389000
1946,200,-55.703566,-0.27851783,1.463587576150894,0.05,389200
1947,200,-61.938289,-0.309691445,1.3768822944164276,0.05,389400
1948,200,-19.253913,-0.096269565,1.3892512071132659,0.05,389600
1949,200,-62.350036,-0.31175018,1.399698429107666,0.05,389800
1950,200,-83.521754,-0.41760877,1.3663764953613282,0.05,390000
1951,200,-78.981487,-0.39490743500000003,1.5121344923973083,0.05,390200
1952,200,-10.296468,-0.05148234,1.4032080221176146,0.05,390400
1953,200,-3.480637,-0.017403185,1.353937371969223,0.05,390600
1954,200,-9.811457,-0.049057285000000006,1.4288302671909332,0.05,390800
1955,200,-12.981692,-0.06490846,1.4443005990982056,0.05,391000
1956,200,-16.163541,-0.08081770499999999,1.6370588517189026,0.05,391200
1957,200,4.698902,0.023494510000000003,1.542267736196518,0.05,391400
1958,200,-9.898963,-0.049494815,1.4110491490364074,0.05,391600
1959,200,-19.427743,-0.097138715,1.543318545818329,0.05,391800
1960,200,-26.989323,-0.134946615,1.421276831626892,0.05,392000
1961,200,-57.349129,-0.286745645,1.685216054916382,0.05,392200
1962,200,0.490023,0.002450115,1.618256288766861,0.05,392400
1963,200,-39.48491,-0.19742455,1.5626136708259581,0.05,392600
1964,200,-32.435677,-0.16217838499999998,1.5584557580947875,0.05,392800
1965,200,-33.638699,-0.16819349500000003,1.4864502763748169,0.05,393000
1966,200,-32.20458,-0.1610229,1.7199572587013245,0.05,393200
1967,200,-32.581893,-0.162909465,1.7163258218765258,0.05,393400
1968,200,-35.678014,-0.17839006999999998,1.6947471761703492,0.05,393600
1969,200,-33.309713,-0.166548565,1.5630959689617157,0.05,393800
1970,200,-53.838211,-0.269191055,1.6282085824012755,0.05,394000
1971,200,-66.996765,-0.33498382499999996,1.8018563508987426,0.05,394200
1972,200,-34.689859,-0.173449295,1.659855020046234,0.05,394400
1973,200,-61.477119,-0.307385595,1.700835657119751,0.05,394600
1974,200,26.568505,0.132842525,1.7483227586746215,0.05,394800
1975,200,-35.260965,-0.176304825,1.6383648467063905,0.05,395000
1976,200,-4.260837,-0.021304185000000003,1.866589959859848,0.05,395200
1977,200,-21.478553,-0.107392765,1.7121862077713013,0.05,395400
1978,200,-69.711897,-0.34855948499999995,1.6380664563179017,0.05,395600
1979,200,-68.143049,-0.340715245,1.6699526226520538,0.05,395800
1980,200,9.91292,0.0495646,1.7195895576477052,0.05,396000
1981,200,-48.0539,-0.2402695,1.9511135458946227,0.05,396200
1982,200,-20.711657,-0.103558285,1.6826241898536682,0.05,396400
1983,200,48.978004,0.24489001999999999,1.6820590496063232,0.05,396600
1984,200,-57.562267,-0.287811335,1.7439719700813294,0.05,396800
1985,200,-2.37268,-0.0118634,1.7918906259536742,0.05,397000
1986,200,-23.01087,-0.11505435,1.881367585659027,0.05,397200
1987,200,-62.513462,-0.31256731,1.7560901522636414,0.05,397400
1988,200,-67.151368,-0.33575684,1.8967289328575134,0.05,397600
1989,200,-48.913451,-0.244567255,1.888427629470825,0.05,397800
1990,200,-51.940409,-0.259702045,1.717751967906952,0.05,398000
1991,200,-53.18223,-0.26591115,1.869185869693756,0.05,398200
1992,200,-56.212495,-0.281062475,1.7659375476837158,0.05,398400
1993,200,-77.031888,-0.38515943999999996,1.7769981694221497,0.05,398600
1994,200,-69.18318,-0.34591589999999994,1.6278352975845336,0.05,398800
1995,200,-39.721351,-0.198606755,1.6359477543830871,0.05,399000
1996,200,-28.637465,-0.143187325,1.6938867497444152,0.05,399200
1997,200,-63.912441,-0.319562205,1.753184416294098,0.05,399400
1998,200,-51.338621,-0.25669310500000003,1.5476731061935425,0.05,399600
1999,200,-123.496967,-0.617484835,1.6132578730583191,0.05,399800
2000,200,-47.508947,-0.237544735,1.533500405550003,0.05,400000
2001,200,-52.715893,-0.263579465,1.6867874479293823,0.05,400200
2002,200,8.637218,0.04318609,1.596679151058197,0.05,400400
2003,200,-54.346009,-0.27173004500000003,1.6860585689544678,0.05,400600
2004,200,-11.628035,-0.058140175,1.5302873039245606,0.05,400800
2005,200,-47.698385,-0.23849192500000002,1.5347602581977844,0.05,401000
2006,200,-38.60522,-0.1930261,1.6267695653438567,0.05,401200
2007,200,15.592456,0.07796228,1.5170386290550233,0.05,401400
2008,200,-15.197192,-0.07598595999999999,1.5491437435150146,0.05,401600
2009,200,13.074403,0.065372015,1.5123763179779053,0.05,401800
2010,200,-18.604893,-0.093024465,1.4773379456996918,0.05,402000
2011,200,-46.2454,-0.231227,1.5721559524536133,0.05,402200
2012,200,-54.892403,-0.274462015,1.4184988009929658,0.05,402400
2013,200,-17.000001,-0.085000005,1.3779712331295013,0.05,402600
2014,200,-52.739417,-0.263697085,1.3852772796154023,0.05,402800
2015,200,-20.543918,-0.10271959000000001,1.3764605128765106,0.05,403000
2016,200,-29.058687,-0.145293435,1.456898204088211,0.05,403200
2017,200,3.142782,0.01571391,1.4718543243408204,0.05,403400
2018,200,-54.839174,-0.27419587,1.36077654838562,0.05,403600
2019,200,-37.411854,-0.18705927,1.390068063735962,0.05,403800
2020,200,-17.717742,-0.08858871,1.41933323264122,0.05,404000
2021,200,0.047253,0.00023626500000000002,1.414076201915741,0.05,404200
2022,200,-58.258715,-0.291293575,1.4274139964580537,0.05,404400
2023,200,4.038177,0.020190885000000002,1.332840918302536,0.05,404600
2024,200,-25.761249,-0.12880624499999999,1.3594426202774048,0.05,404800
2025,200,-45.13349,-0.22566745000000002,1.4112083983421326,0.05,405000
2026,200,19.65958,0.0982979,1.4257225120067596,0.05,405200
2027,200,-44.257514,-0.22128757,1.411430846452713,0.05,405400
2028,200,10.953615,0.054768075,1.3694062721729279,0.05,405600
2029,200,-42.308293,-0.21154146499999998,1.379343674182892,0.05,405800
2030,200,-39.39204,-0.1969602,1.3693572163581849,0.05,406000
2031,200,38.282523,0.19141261499999998,1.4417826104164124,0.05,406200
2032,200,-38.62795,-0.19313975,1.3829621815681457,0.05,406400
2033,200,-31.575794,-0.15787896999999998,1.3377681922912599,0.05,406600
2034,200,-37.779531,-0.188897655,1.42733829498291,0.05,406800
2035,200,28.84479,0.14422395,1.3130027318000794,0.05,407000
2036,200,-33.151094,-0.16575547000000002,1.4116544115543366,0.05,407200
2037,200,27.414573,0.13707286500000002,1.3716523790359496,0.05,407400
2038,200,20.954863,0.10477431499999999,1.3209038841724396,0.05,407600
2039,200,21.788366,0.10894183,1.2875898897647857,0.05,407800
2040,200,-40.486305,-0.202431525,1.3128272664546967,0.05,408000
2041,200,-31.712563,-0.158562815,1.3942475032806396,0.05,408200
2042,200,35.328423,0.17664211500000002,1.3958901119232179,0.05,408400
2043,200,-43.122189,-0.215610945,1.3229542577266693,0.05,408600
2044,200,29.103677,0.145518385,1.3203289437294006,0.05,408800
2045,200,-30.887967,-0.154439835,1.3138581502437592,0.05,409000
2046,200,-21.648829,-0.108244145,1.3750530683994293,0.05,409200
2047,200,-37.985098,-0.18992549,1.258076366186142,0.05,409400
2048,200,38.877868,0.19438934,1.3010846602916717,0.05,409600
2049,200,33.100233,0.165501165,1.2948761796951294,0.05,409800
2050,200,33.682613,0.16841306500000003,1.3283269548416137,0.05,410000
2051,200,37.796247,0.188981235,1.3327264666557312,0.05,410200
